index,trial,block,image_left,image_right,old_image,new_image,button,subject_index,valid,idx_trial_subj,left_is_new,right_is_new,old_new_comb,category_left,category_right,time_left,time_right,longer_left,longer_right,avg_dur_left,avg_dur_right,longer_avg_dur_left,longer_avg_dur_right
7310,119,3,107,118,1,2,1,37,False,5818,False,True,3,urban,natural,0.33837111670864817,0.6616288832913518,False,True,201.5,262.6666666666667,False,True
7311,120,3,156,41,1,2,1,37,True,5867,False,True,3,urban,indoor,0.4220601640838651,0.577939835916135,False,True,308.6666666666667,253.6,True,False
7312,121,3,25,196,2,1,2,37,True,5916,True,False,1,urban,humans,0.49327354260089684,0.5067264573991032,False,True,366.6666666666667,282.5,True,False
7313,122,3,137,10,2,1,2,37,True,5965,True,False,1,natural,natural,0.4057971014492754,0.5942028985507246,False,True,224.0,328.0,False,True
7314,123,3,189,18,1,2,1,37,True,6014,False,True,3,natural,urban,0.4328485885372113,0.5671514114627887,False,True,337.3333333333333,265.2,True,False
7315,124,3,124,97,2,1,1,37,True,6063,True,False,1,faces,urban,0.1641156462585034,0.8358843537414966,False,True,193.0,245.75,False,True
7316,125,3,70,192,2,1,2,37,False,6112,True,False,1,natural,urban,0.36768558951965064,0.6323144104803493,False,True,280.6666666666667,289.6,False,True
7317,126,3,16,93,1,2,1,37,False,6161,False,True,3,noise,faces,0.5952743902439024,0.40472560975609756,True,False,312.4,354.0,False,True
7318,127,3,17,187,1,2,2,37,True,6210,False,True,3,natural,urban,0.41357466063348414,0.5864253393665159,False,True,304.6666666666667,259.2,True,False
7319,128,3,194,118,2,1,2,37,True,6259,True,False,1,natural,natural,0.7050298380221653,0.2949701619778346,True,False,330.8,230.66666666666666,True,False
7320,129,3,52,25,2,1,2,37,True,6308,True,False,1,urban,urban,0.1651676206050695,0.8348323793949305,False,True,202.0,408.4,False,True
7321,130,3,23,89,1,2,1,37,True,6357,False,True,3,humans,urban,0.6526315789473685,0.3473684210526316,True,False,194.85714285714286,363.0,False,True
7322,131,3,27,4,2,1,2,37,True,6406,True,False,1,urban,indoor,0.6384083044982699,0.3615916955017301,True,False,210.85714285714286,209.0,True,False
7323,132,3,184,18,2,1,2,37,True,6455,True,False,1,indoor,urban,0.44812554489973844,0.5518744551002616,False,True,342.6666666666667,253.2,True,False
7324,133,3,141,187,2,1,2,37,True,6504,True,False,1,indoor,urban,0.4470486111111111,0.5529513888888888,False,True,343.3333333333333,254.8,True,False
7325,134,3,127,93,2,1,2,37,True,6553,True,False,1,faces,faces,0.3016,0.6984,False,True,377.0,436.5,False,True
7326,135,3,104,117,1,2,1,37,True,6602,False,True,3,indoor,natural,0.4878487848784879,0.5121512151215122,False,True,271.0,227.6,True,False
7327,136,3,11,61,1,2,1,37,True,6651,False,True,3,urban,natural,0.5706618962432916,0.4293381037567084,True,False,319.0,320.0,False,True
7328,137,3,153,53,2,1,2,37,True,6700,True,False,1,urban,humans,0.2918531781557744,0.7081468218442256,False,True,217.33333333333334,263.6666666666667,False,True
7329,138,3,19,144,1,2,1,37,True,6749,False,True,3,natural,natural,0.441025641025641,0.558974358974359,False,True,286.6666666666667,218.0,True,False
7330,139,3,86,168,2,1,2,37,True,6798,True,False,1,natural,urban,0.3063477460901564,0.6936522539098436,False,True,222.0,377.0,False,True
7331,140,3,56,197,2,1,2,37,True,6847,True,False,1,natural,urban,0.2755388940955951,0.7244611059044048,False,True,196.0,220.85714285714286,False,True
7332,141,3,42,154,1,2,1,37,True,6896,False,True,3,noise,humans,0.025614754098360656,0.9743852459016393,False,True,50.0,271.7142857142857,False,True
7333,142,3,14,27,2,1,2,37,True,6945,True,False,1,urban,urban,0.32944344703770195,0.670556552962298,False,True,183.5,213.42857142857142,False,True
7334,143,3,83,106,2,1,2,37,True,6994,True,False,1,humans,natural,0.7551020408163265,0.24489795918367346,True,False,253.71428571428572,288.0,False,True
7335,144,3,113,41,2,1,2,37,False,7043,True,False,1,humans,indoor,0.6898839137645107,0.3101160862354892,True,False,277.3333333333333,187.0,True,False
7336,145,3,175,61,2,1,2,37,True,7092,True,False,1,humans,natural,0.647899910634495,0.3521000893655049,True,False,241.66666666666666,262.6666666666667,False,True
7337,146,3,60,127,2,1,2,37,True,7141,True,False,1,urban,faces,0.43781942078364566,0.5621805792163543,False,True,342.6666666666667,264.0,True,False
7338,147,3,116,86,2,1,2,37,True,7190,True,False,1,natural,natural,0.23387096774193547,0.7661290322580645,False,True,261.0,427.5,False,True
7339,148,3,48,99,2,1,2,37,True,7239,True,False,1,indoor,indoor,0.42931034482758623,0.5706896551724138,False,True,249.0,264.8,False,True
7340,149,3,35,76,1,2,1,37,True,7288,False,True,3,humans,faces,0.7293921731890092,0.2706078268109908,True,False,219.0,216.66666666666666,True,False
7341,150,3,94,137,2,1,2,37,True,7337,True,False,1,faces,natural,0.2522281639928699,0.7477718360071302,False,True,188.66666666666666,279.6666666666667,False,True
7342,151,3,113,199,1,2,1,37,True,7386,False,True,3,humans,natural,0.760705289672544,0.23929471032745592,True,False,302.0,285.0,True,False
7343,152,3,172,148,2,1,1,37,True,7435,True,False,1,urban,natural,0.7065972222222222,0.2934027777777778,True,False,271.3333333333333,225.33333333333334,True,False
7344,153,3,136,20,2,1,2,37,True,7484,True,False,1,urban,urban,0.17090539165818922,0.8290946083418108,False,True,168.0,326.0,False,True
7345,154,3,126,65,2,1,2,37,True,7533,True,False,1,natural,natural,0.1272577996715928,0.8727422003284072,False,True,310.0,354.3333333333333,False,True
7346,155,3,72,124,2,1,2,37,True,7582,True,False,1,natural,faces,0.5759336099585062,0.42406639004149377,True,False,231.33333333333334,255.5,False,True
7347,156,3,24,123,2,1,2,37,True,7631,True,False,1,indoor,humans,0.3989501312335958,0.6010498687664042,False,True,228.0,343.5,False,True
7348,157,3,130,194,2,1,2,37,True,7680,True,False,1,humans,natural,0.5724579663730984,0.4275420336269015,True,False,286.0,213.6,True,False
7349,158,3,63,90,1,2,1,37,True,7729,False,True,3,faces,urban,0.3246753246753247,0.6753246753246753,False,True,250.0,312.0,False,True
7350,159,3,181,157,1,2,1,37,True,7778,False,True,3,natural,humans,0.23039215686274508,0.7696078431372549,False,True,282.0,269.14285714285717,True,False
7351,160,3,108,73,2,1,2,37,True,7827,True,False,1,urban,humans,0.5865384615384616,0.41346153846153844,True,False,223.66666666666666,236.5,False,True
7352,161,3,169,1,1,2,1,37,True,7876,False,True,3,urban,natural,0.4429530201342282,0.5570469798657718,False,True,264.0,332.0,False,True
7353,162,3,62,26,2,1,2,37,True,7925,True,False,1,urban,urban,0.30251346499102333,0.6974865350089766,False,True,224.66666666666666,259.0,False,True
7354,163,3,37,180,2,1,2,37,True,7974,True,False,1,urban,faces,0.5782442748091603,0.4217557251908397,True,False,303.0,294.6666666666667,True,False
7355,164,3,150,29,1,2,1,37,True,8023,False,True,3,faces,urban,0.702430846605197,0.297569153394803,True,False,335.2,177.5,True,False
7356,165,3,24,151,1,2,1,37,True,8072,False,True,3,indoor,indoor,0.5416164053075995,0.4583835946924005,True,False,224.5,190.0,True,False
7357,166,3,173,90,2,1,2,37,True,8121,True,False,1,natural,urban,1.0,0.0,True,False,641.5,,False,False
7358,167,3,72,177,1,2,1,37,True,8170,False,True,3,natural,urban,0.2582278481012658,0.7417721518987341,False,True,204.0,293.0,False,True
7359,168,3,147,34,1,2,1,37,False,8219,False,True,3,indoor,urban,0.5743766122098022,0.42562338779019776,True,False,334.0,330.0,True,False
7360,169,3,170,142,1,2,1,37,True,8268,False,True,3,urban,humans,0.32933579335793356,0.6706642066420664,False,True,238.0,242.33333333333334,False,True
7361,170,3,138,102,2,1,2,37,True,8317,True,False,1,natural,humans,0.3676092544987147,0.6323907455012854,False,True,171.6,492.0,False,True
7362,171,3,75,60,2,1,2,37,True,8366,True,False,1,faces,urban,0.38967136150234744,0.6103286384976526,False,True,276.6666666666667,216.66666666666666,True,False
7363,172,3,57,134,1,2,1,37,True,8415,False,True,3,humans,urban,0.6417736289381564,0.35822637106184363,True,False,220.0,153.5,True,False
7364,173,3,51,89,2,1,2,37,True,8464,True,False,1,urban,urban,0.14071606994171523,0.8592839300582847,False,True,338.0,294.85714285714283,True,False
7365,174,3,163,101,2,1,2,37,True,8513,True,False,1,urban,indoor,0.8171768707482994,0.1828231292517007,True,False,384.4,215.0,True,False
7366,175,3,151,129,1,2,1,37,True,8562,False,True,3,indoor,natural,0.4287011807447775,0.5712988192552225,False,True,236.0,251.6,False,True
7367,176,4,117,56,0,0,0,37,True,8611,False,False,2,natural,natural,0.4033519553072626,0.5966480446927375,False,True,240.66666666666666,356.0,False,True
7368,177,4,75,43,0,0,0,37,True,8660,False,False,2,faces,urban,0.07011686143572621,0.9298831385642737,False,True,168.0,278.5,False,True
7369,178,4,185,48,0,0,0,37,True,8709,False,False,2,urban,indoor,0.45454545454545453,0.5454545454545454,False,True,277.5,333.0,False,True
7370,179,4,130,70,0,0,0,37,True,8758,False,False,2,humans,natural,0.44679122664500404,0.553208773354996,False,True,220.0,454.0,False,True
7371,180,4,52,116,0,0,0,37,True,8807,False,False,2,urban,natural,0.06005719733079123,0.9399428026692088,False,True,126.0,328.6666666666667,False,True
7372,181,4,126,167,0,0,0,37,False,8856,False,False,2,natural,noise,1.0,0.0,True,False,359.6666666666667,,False,False
7373,182,4,153,177,0,0,0,37,True,8905,False,False,2,urban,urban,0.7286612758310872,0.27133872416891286,True,False,324.4,302.0,True,False
7374,183,4,171,138,0,0,0,37,True,8954,False,False,2,humans,natural,0.2968236582694414,0.7031763417305587,False,True,180.66666666666666,321.0,False,True
7375,184,4,119,172,0,0,0,37,True,9003,False,False,2,humans,urban,0.20048309178743962,0.7995169082125604,False,True,249.0,397.2,False,True
7376,185,4,134,140,0,0,0,37,True,9052,False,False,2,urban,indoor,0.2630085146641438,0.7369914853358562,False,True,556.0,311.6,True,False
7377,186,4,108,1,0,0,0,37,False,9101,False,False,2,urban,natural,0.8255813953488372,0.1744186046511628,True,False,248.5,210.0,True,False
7378,187,4,129,94,0,0,0,37,True,9150,False,False,2,natural,faces,0.5566750629722922,0.4433249370277078,True,False,294.6666666666667,234.66666666666666,True,False
7379,188,4,184,34,0,0,0,37,True,9199,False,False,2,indoor,urban,0.34340222575516693,0.6565977742448331,False,True,432.0,550.6666666666666,False,True
7380,189,4,83,88,0,0,0,37,True,9248,False,False,2,humans,urban,0.7318777292576419,0.26812227074235806,True,False,279.3333333333333,307.0,False,True
7381,190,4,157,29,0,0,0,37,True,9297,False,False,2,humans,urban,0.7382075471698113,0.2617924528301887,True,False,626.0,333.0,True,False
7382,191,4,66,163,0,0,0,37,True,9346,False,False,2,natural,urban,0.7768817204301075,0.22311827956989247,True,False,247.71428571428572,249.0,False,True
7383,192,4,51,3,0,0,0,37,True,9395,False,False,2,urban,urban,0.411297440423654,0.588702559576346,False,True,310.6666666666667,266.8,True,False
7384,193,4,62,144,0,0,0,37,True,9444,False,False,2,urban,natural,0.4876325088339223,0.5123674911660777,False,True,276.0,386.6666666666667,False,True
7385,194,4,78,142,0,0,0,37,True,9493,False,False,2,natural,humans,0.22462562396006655,0.7753743760399334,False,True,180.0,310.6666666666667,False,True
7386,195,4,154,141,0,0,0,37,True,9542,False,False,2,humans,indoor,0.6160483175150993,0.3839516824849008,True,False,285.6,296.6666666666667,False,True
7387,196,4,145,136,0,0,0,37,True,9591,False,False,2,natural,urban,0.8942383583267561,0.10576164167324388,True,False,453.2,268.0,True,False
7388,197,4,199,15,0,0,0,37,True,9640,False,False,2,natural,humans,0.10008779631255488,0.8999122036874452,False,True,228.0,292.85714285714283,False,True
7389,198,4,173,37,0,0,0,37,True,9689,False,False,2,natural,urban,0.8967391304347826,0.10326086956521739,True,False,770.0,266.0,True,False
7390,199,4,175,76,0,0,0,37,True,9738,False,False,2,humans,faces,0.8943820224719101,0.10561797752808989,True,False,398.0,94.0,True,False
7391,200,4,91,14,0,0,0,37,True,9787,False,False,2,natural,urban,0.39316239316239315,0.6068376068376068,False,True,184.0,284.0,False,True
7392,1,1,96,76,0,0,0,38,True,37,True,True,4,natural,faces,0.2206008583690987,0.7793991416309013,False,True,257.0,302.6666666666667,False,True
7393,2,1,93,113,0,0,0,38,True,86,True,True,4,faces,humans,0.3976311336717428,0.6023688663282571,False,True,313.3333333333333,356.0,False,True
7394,3,1,161,124,0,0,0,38,True,135,True,True,4,urban,faces,0.476832350463353,0.523167649536647,False,True,283.0,248.4,True,False
7395,4,1,115,36,0,0,0,38,True,184,True,True,4,natural,indoor,0.5325238508239376,0.46747614917606245,True,False,307.0,269.5,True,False
7396,5,1,77,54,0,0,0,38,True,233,True,True,4,natural,urban,0.39696699375557537,0.6030330062444246,False,True,178.0,225.33333333333334,False,True
7397,6,1,100,156,0,0,0,38,True,282,True,True,4,faces,urban,0.5450568678915135,0.4549431321084864,True,False,207.66666666666666,260.0,False,True
7398,7,1,61,139,0,0,0,38,True,331,True,True,4,natural,humans,0.36869565217391304,0.6313043478260869,False,True,282.6666666666667,181.5,True,False
7399,8,1,143,185,0,0,0,38,True,380,True,True,4,urban,urban,0.29177057356608477,0.7082294264339152,False,True,234.0,284.0,False,True
7400,9,1,91,25,0,0,0,38,True,429,True,True,4,natural,urban,0.7080479452054794,0.2919520547945205,True,False,330.8,170.5,True,False
7401,10,1,9,177,0,0,0,38,True,478,True,True,4,humans,urban,0.6194837635303914,0.38051623646960864,True,False,248.0,228.5,True,False
7402,11,1,57,197,0,0,0,38,False,527,True,True,4,humans,urban,0.5139513951395139,0.48604860486048607,True,False,228.4,180.0,True,False
7403,12,1,1,94,0,0,0,38,True,576,True,True,4,natural,faces,0.42738589211618255,0.5726141078838174,False,True,343.3333333333333,230.0,True,False
7404,13,1,32,65,0,0,0,38,False,625,True,True,4,indoor,natural,0.5220017256255393,0.47799827437446074,True,False,302.5,221.6,True,False
7405,14,1,29,49,0,0,0,38,True,674,True,True,4,urban,urban,0.35647756138865366,0.6435224386113463,False,True,280.6666666666667,253.33333333333334,True,False
7406,15,1,109,199,0,0,0,38,True,723,True,True,4,faces,natural,0.553038105046344,0.446961894953656,True,False,179.0,434.0,False,True
7407,16,1,53,10,0,0,0,38,True,772,True,True,4,humans,natural,0.6196692776327241,0.3803307223672759,True,False,178.0,218.5,False,True
7408,17,1,138,195,0,0,0,38,False,821,True,True,4,natural,natural,0.5320388349514563,0.4679611650485437,True,False,219.2,160.66666666666666,True,False
7409,18,1,154,4,0,0,0,38,True,870,True,True,4,humans,indoor,0.6040816326530613,0.39591836734693875,True,False,211.42857142857142,323.3333333333333,False,True
7410,19,1,184,141,0,0,0,38,True,919,True,True,4,indoor,indoor,0.6619718309859155,0.3380281690140845,True,False,214.85714285714286,192.0,True,False
7411,20,1,130,133,0,0,0,38,True,968,True,True,4,humans,humans,0.25237683664649957,0.7476231633535004,False,True,194.66666666666666,247.14285714285714,False,True
7412,21,1,99,107,0,0,0,38,True,1017,True,True,4,indoor,urban,0.675235646958012,0.32476435304198803,True,False,262.6666666666667,252.66666666666666,True,False
7413,22,1,172,126,0,0,0,38,True,1066,True,True,4,urban,natural,0.5693112467306015,0.4306887532693984,True,False,261.2,197.6,True,False
7414,23,1,82,174,0,0,0,38,True,1115,True,True,4,urban,urban,0.3362910381543922,0.6637089618456078,False,True,252.66666666666666,187.0,True,False
7415,24,1,150,194,0,0,0,38,True,1164,True,True,4,faces,natural,0.4698581560283688,0.5301418439716312,False,True,265.0,199.33333333333334,True,False
7416,25,1,59,142,0,0,0,38,True,1213,True,True,4,humans,humans,0.3318544809228039,0.6681455190771961,False,True,149.6,502.0,False,True
7417,26,2,54,114,1,2,2,38,True,1262,False,True,3,urban,humans,0.12727272727272726,0.8727272727272727,False,True,266.0,260.57142857142856,True,False
7418,27,2,166,161,2,1,1,38,True,1311,True,False,1,natural,urban,0.5185528756957328,0.48144712430426717,True,False,279.5,259.5,True,False
7419,28,2,144,133,2,1,1,38,True,1360,True,False,1,natural,humans,0.8528678304239401,0.14713216957605985,True,False,256.5,354.0,False,True
7420,29,2,32,78,1,2,2,38,True,1409,False,True,3,indoor,natural,0.5547576301615799,0.4452423698384201,True,False,309.0,198.4,True,False
7421,30,2,53,101,1,2,2,38,True,1458,False,True,3,humans,indoor,0.24416517055655296,0.755834829443447,False,True,272.0,240.57142857142858,True,False
7422,31,2,10,146,1,2,2,38,True,1507,False,True,3,natural,indoor,0.20103092783505155,0.7989690721649485,False,True,195.0,172.22222222222223,True,False
7423,32,2,150,171,1,2,2,38,True,1556,False,True,3,faces,humans,0.3203371970495258,0.6796628029504742,False,True,202.66666666666666,215.0,False,True
7424,33,2,166,84,1,2,2,38,True,1605,False,True,3,natural,humans,0.45272206303724927,0.5472779369627507,False,True,316.0,191.0,True,False
7425,34,2,172,51,1,2,2,38,True,1654,False,True,3,urban,urban,0.42857142857142855,0.5714285714285714,False,True,223.5,238.4,False,True
7426,35,2,114,2,1,2,2,38,True,1703,False,True,3,humans,urban,0.47989031078610606,0.520109689213894,False,True,175.0,189.66666666666666,False,True
7427,36,2,42,139,2,1,1,38,True,1752,True,False,1,noise,humans,0.6152542372881356,0.3847457627118644,True,False,484.0,181.6,True,False
7428,37,2,101,120,1,2,1,38,True,1801,False,True,3,indoor,urban,0.41643835616438357,0.5835616438356165,False,True,304.0,255.6,True,False
7429,38,2,100,18,1,2,2,38,True,1850,False,True,3,faces,urban,0.26666666666666666,0.7333333333333333,False,True,194.66666666666666,267.6666666666667,False,True
7430,39,2,115,45,1,2,2,38,True,1899,False,True,3,natural,urban,0.36053811659192825,0.6394618834080718,False,True,268.0,237.66666666666666,True,False
7431,40,2,144,83,1,2,2,38,True,1948,False,True,3,natural,humans,0.28773168578993824,0.7122683142100618,False,True,217.33333333333334,179.33333333333334,True,False
7432,41,2,33,185,2,1,1,38,True,1997,True,False,1,urban,urban,0.29385574354407834,0.7061442564559216,False,True,220.0,264.3333333333333,False,True
7433,42,2,177,147,1,2,2,38,True,2046,False,True,3,urban,indoor,0.6001805054151624,0.39981949458483756,True,False,332.5,221.5,True,False
